Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR7650913,2018-09-06 00:08:42,2018-08-07 17:15:24,69422986,9283837499,69422986,133,3656,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650913,SRX4513846,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP156496,PRJNA484801,,484801,SRS3632406,SAMN09769869,simple,9606,Homo sapiens,GSM3320413,,,,,,,no,,,,,GEO,SRA754671,,public,596CFB732981D6823A9124F58B8ADE19,B099520A39AA513AAD2F73804C117FC6
SRR7650914,2018-09-06 00:08:42,2018-08-07 17:08:38,55302369,7361527208,55302369,133,2873,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650914,SRX4513847,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP156496,PRJNA484801,,484801,SRS3632407,SAMN09769868,simple,9606,Homo sapiens,GSM3320414,,,,,,,no,,,,,GEO,SRA754671,,public,691EFAC948E8B7FFD1D088B9C0AA2228,42623E70F5AC85D6C040211867C28186
SRR7650915,2018-09-06 00:08:42,2018-08-07 17:04:02,50008535,6687042853,50008535,133,2605,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650915,SRX4513848,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP156496,PRJNA484801,,484801,SRS3632408,SAMN09769867,simple,9606,Homo sapiens,GSM3320415,,,,,,,no,,,,,GEO,SRA754671,,public,60F4B426C1527F1E6298B0D2AFCABFB1,33664DE48BB161AD06FC46C4E607A06E
SRR7650916,2018-09-06 00:08:42,2018-08-07 17:02:25,44635724,5889725254,44635724,131,2303,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650916,SRX4513849,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP156496,PRJNA484801,,484801,SRS3632409,SAMN09769866,simple,9606,Homo sapiens,GSM3320416,,,,,,,no,,,,,GEO,SRA754671,,public,D645055C6B8483EC607B176F1C30D572,AEFDB7044DDAB9CAF194B526E8677FA2
SRR7650917,2018-09-06 00:08:42,2018-08-07 17:19:28,74799769,10047620861,74799769,134,3924,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650917,SRX4513850,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP156496,PRJNA484801,,484801,SRS3632410,SAMN09769865,simple,9606,Homo sapiens,GSM3320417,,,,,,,no,,,,,GEO,SRA754671,,public,C17382A2150DC01D3F5CCCFE06D46D77,3FB640BE5560E353FC42CD3796EB5893
SRR7650918,2018-09-06 00:08:42,2018-08-07 17:14:06,79607008,10725579525,79607008,134,4171,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650918,SRX4513851,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP156496,PRJNA484801,,484801,SRS3632412,SAMN09769864,simple,9606,Homo sapiens,GSM3320418,,,,,,,no,,,,,GEO,SRA754671,,public,DC212885D61196E9833BDEF70CBE76A8,BA5471F5879135B2661D37C211957C68
SRR7650919,2018-09-06 00:08:42,2018-08-07 17:08:07,60361189,8308723100,60361189,137,3224,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650919,SRX4513852,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP156496,PRJNA484801,,484801,SRS3632411,SAMN09769863,simple,9606,Homo sapiens,GSM3320419,,,,,,,no,,,,,GEO,SRA754671,,public,B894B9BEFAE0F917AE1A63AAC3DB5FDE,BD3EF3FCCFE14632E6279A63E72ACB76
SRR7650920,2018-09-06 00:08:42,2018-08-07 17:25:48,72148709,9828879186,72148709,136,3869,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650920,SRX4513853,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP156496,PRJNA484801,,484801,SRS3632413,SAMN09769862,simple,9606,Homo sapiens,GSM3320420,,,,,,,no,,,,,GEO,SRA754671,,public,D12882E3C3F781EDCE4E3B3008B48A90,E8C0F4682B065A2C6AF3F337806E9A52
SRR7650921,2018-09-06 00:08:42,2018-08-07 17:10:51,58217020,7990831614,58217020,137,3135,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650921,SRX4513854,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP156496,PRJNA484801,,484801,SRS3632414,SAMN09769861,simple,9606,Homo sapiens,GSM3320421,,,,,,,no,,,,,GEO,SRA754671,,public,624E99437585EFA96D0828A152F26D50,981C35D0DD74207D8B99B48027BF02C8
SRR7650922,2018-09-06 00:08:42,2018-08-07 17:08:16,60254052,8083446799,60254052,134,3149,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650922,SRX4513855,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP156496,PRJNA484801,,484801,SRS3632415,SAMN09769860,simple,9606,Homo sapiens,GSM3320422,,,,,,,no,,,,,GEO,SRA754671,,public,2E4818D8732C95EFC5648C89BD485C40,502D99F900A75F107ECBFC19F96337C4
SRR7650923,2018-09-06 00:08:42,2018-08-07 17:04:40,51857608,6938236604,51857608,133,2722,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650923,SRX4513856,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP156496,PRJNA484801,,484801,SRS3632416,SAMN09769859,simple,9606,Homo sapiens,GSM3320423,,,,,,,no,,,,,GEO,SRA754671,,public,C74E78001A3762AB9A00B6365E329009,A797C7DD0F9CAEFE9CC33022D30BD962
SRR7650924,2018-09-06 00:08:43,2018-08-07 17:02:45,41498540,5566236064,41498540,134,2158,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650924,SRX4513857,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP156496,PRJNA484801,,484801,SRS3632417,SAMN09769858,simple,9606,Homo sapiens,GSM3320424,,,,,,,no,,,,,GEO,SRA754671,,public,462A9AFBB12DFE386EEAABC856672054,14C4D365CA6D7FE5C1B27F6E98AE1B3C
SRR7650784,2018-09-06 00:08:39,2018-08-07 15:35:16,47924427,6581648684,47924427,137,2756,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650784,SRX4513717,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632277,SAMN09769913,simple,9606,Homo sapiens,GSM3320284,,,,,,,no,,,,,GEO,SRA754671,,public,19DF744F455BED9F2887D00FC0444D6D,B60011D2DC7075FF7127873E85AD75CF
SRR7650785,2018-09-06 00:08:39,2018-08-07 15:26:47,44796359,6146294595,44796359,137,2584,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650785,SRX4513718,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632278,SAMN09769912,simple,9606,Homo sapiens,GSM3320285,,,,,,,no,,,,,GEO,SRA754671,,public,FC94CF24FFD3E274849AE67C46B9AEA9,309979D976E825911AA926D706D15B39
SRR7650786,2018-09-06 00:08:39,2018-08-07 15:29:07,44678256,6014742186,44678256,134,2532,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650786,SRX4513719,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632279,SAMN09769911,simple,9606,Homo sapiens,GSM3320286,,,,,,,no,,,,,GEO,SRA754671,,public,8B83788532BB1C99215050F5AA110826,17889B2BAC55D86CBD473EF579279C76
SRR7650787,2018-09-06 00:08:39,2018-08-07 15:25:14,42988994,5588373801,42988994,129,2417,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650787,SRX4513720,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632280,SAMN09769992,simple,9606,Homo sapiens,GSM3320287,,,,,,,no,,,,,GEO,SRA754671,,public,1B74D23EE1AD2249D3C8B347C2263261,090800E1D88F395D820E39588C5241AC
SRR7650788,2018-09-06 00:08:39,2018-08-07 15:28:27,38462084,5141835157,38462084,133,2172,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650788,SRX4513721,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632281,SAMN09769991,simple,9606,Homo sapiens,GSM3320288,,,,,,,no,,,,,GEO,SRA754671,,public,1BC046BD9F08D127B8774FE50F8C69F1,6FE99C8158A53BF26AECC3CDD3776A20
SRR7650789,2018-09-06 00:08:39,2018-08-07 15:23:31,38026344,5051658134,38026344,132,2238,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650789,SRX4513722,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632284,SAMN09769989,simple,9606,Homo sapiens,GSM3320289,,,,,,,no,,,,,GEO,SRA754671,,public,D9AE0CB6552806E83A2945D96C08C53D,BB978F207782D7C05E242FA6FE663991
SRR7650790,2018-09-06 00:08:39,2018-08-07 15:28:31,44116150,6057986695,44116150,137,2555,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650790,SRX4513723,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632282,SAMN09769988,simple,9606,Homo sapiens,GSM3320290,,,,,,,no,,,,,GEO,SRA754671,,public,BBEAA2D26E03F7DFDD0DC5B8DCC8AEB0,DF1267C485DB0D198CB669E38193A807
SRR7650791,2018-09-06 00:08:39,2018-08-07 15:26:39,38151209,5149177979,38151209,134,2188,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650791,SRX4513724,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632283,SAMN09769987,simple,9606,Homo sapiens,GSM3320291,,,,,,,no,,,,,GEO,SRA754671,,public,2F7690A62D9017F155F5B5842C9BA1EB,584C5CBD8F660A836DE95983CD23A8EE
SRR7650792,2018-09-06 00:08:39,2018-08-07 15:30:45,45177704,6133998847,45177704,135,2590,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650792,SRX4513725,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632285,SAMN09769986,simple,9606,Homo sapiens,GSM3320292,,,,,,,no,,,,,GEO,SRA754671,,public,DC48EB8122448CF8133A9C01EC7BA304,3DC4150ADA58BA8AA85A8C96EC4398EA
SRR7650793,2018-09-06 00:08:39,2018-08-07 15:29:14,40617276,5569397951,40617276,137,2364,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650793,SRX4513726,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632286,SAMN09769985,simple,9606,Homo sapiens,GSM3320293,,,,,,,no,,,,,GEO,SRA754671,,public,BB9CC993741E8F16A5AA3D206A844B94,534D7BD15874A6E31392AE4041803D34
SRR7650794,2018-09-06 00:08:39,2018-08-07 15:29:44,38599047,5267363144,38599047,136,2244,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650794,SRX4513727,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632287,SAMN09769984,simple,9606,Homo sapiens,GSM3320294,,,,,,,no,,,,,GEO,SRA754671,,public,E9F92A7A8207263807BBE29DF1241B24,ABC7B6A75E31DEABA92FD8B37E931EEB
SRR7650795,2018-09-06 00:08:39,2018-08-07 15:30:44,45455347,6227455340,45455347,137,2655,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650795,SRX4513728,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632288,SAMN09769983,simple,9606,Homo sapiens,GSM3320295,,,,,,,no,,,,,GEO,SRA754671,,public,809ABC7CBB589FE814EC18FDC5A83BC9,8E51A164186B8AB8E292BBBF5326A980
SRR7650796,2018-09-06 00:08:39,2018-08-07 15:20:42,27614980,3684138947,27614980,133,1544,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650796,SRX4513729,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632289,SAMN09769982,simple,9606,Homo sapiens,GSM3320296,,,,,,,no,,,,,GEO,SRA754671,,public,6DCE21958215BB35545ABA80603FD53A,292F794B3CBB42B8923FA8E7D5F64F8C
SRR7650797,2018-09-06 00:08:39,2018-08-07 15:30:05,45125416,6067146525,45125416,134,2565,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650797,SRX4513730,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632290,SAMN09769981,simple,9606,Homo sapiens,GSM3320297,,,,,,,no,,,,,GEO,SRA754671,,public,2AF0D08016418B20096582E0B1584814,F291A39A8815AE0FFB012F4FBBC6AB42
SRR7650798,2018-09-06 00:08:39,2018-08-07 15:25:04,36941287,4755411679,36941287,128,2009,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650798,SRX4513731,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632291,SAMN09769980,simple,9606,Homo sapiens,GSM3320298,,,,,,,no,,,,,GEO,SRA754671,,public,1CB054BF58A5513E2967E04FC75B9FBB,095A517F4767ED59C6F90AD159BA4B83
SRR7650799,2018-09-06 00:08:39,2018-08-07 15:23:35,36875375,4946502177,36875375,134,2119,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650799,SRX4513732,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632292,SAMN09769979,simple,9606,Homo sapiens,GSM3320299,,,,,,,no,,,,,GEO,SRA754671,,public,609C247F52C4BB258F8C7A1215403BDA,A24C4653723C626538E2DF72DFE54583
SRR7650800,2018-09-06 00:08:39,2018-08-07 15:27:17,34207552,4771118316,34207552,139,2043,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650800,SRX4513733,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632293,SAMN09769978,simple,9606,Homo sapiens,GSM3320300,,,,,,,no,,,,,GEO,SRA754671,,public,04E0B2DCDFAFC54B51FECEADCC8F40A5,FCB9C59F267213912109A5AC2EEAE653
SRR7650801,2018-09-06 00:08:39,2018-08-07 15:32:51,51837925,7045208657,51837925,135,3002,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650801,SRX4513734,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632295,SAMN09769977,simple,9606,Homo sapiens,GSM3320301,,,,,,,no,,,,,GEO,SRA754671,,public,5B0DC360538E16F7A592951EF2F27F4A,F20AD26DEBC451F27635F8276394902F
SRR7650802,2018-09-06 00:08:39,2018-08-07 15:28:14,38751165,5236410076,38751165,135,2245,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650802,SRX4513735,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632297,SAMN09769976,simple,9606,Homo sapiens,GSM3320302,,,,,,,no,,,,,GEO,SRA754671,,public,72AAB0CF40D11C373D4E7ABE026BD90C,ABC66B1E1FBA4B5545BD9527DB617A06
SRR7650803,2018-09-06 00:08:39,2018-08-07 15:33:00,44405344,6008043257,44405344,135,2559,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650803,SRX4513736,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632294,SAMN09769975,simple,9606,Homo sapiens,GSM3320303,,,,,,,no,,,,,GEO,SRA754671,,public,5811EAF13BE5BB8B9E14FCD0827AC53B,01FFE0BC943CD6001A443A5350389568
SRR7650804,2018-09-06 00:08:39,2018-08-07 15:31:34,41319335,5634557112,41319335,136,2361,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650804,SRX4513737,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632298,SAMN09769974,simple,9606,Homo sapiens,GSM3320304,,,,,,,no,,,,,GEO,SRA754671,,public,AFF4428C541B23E3BC06E2C7DD545B67,7A9E9B198A9E0E874027C1D65B6E67D4
SRR7650805,2018-09-06 00:08:39,2018-08-07 15:31:33,40955679,5613066559,40955679,137,2392,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650805,SRX4513738,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632296,SAMN09769973,simple,9606,Homo sapiens,GSM3320305,,,,,,,no,,,,,GEO,SRA754671,,public,5836F1A6D46A4BDC37CBF60F521118DB,8B05F4EBBB6ED08D98E89931EE654F1F
SRR7650806,2018-09-06 00:08:39,2018-08-07 15:33:20,39457171,5316952435,39457171,134,2285,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650806,SRX4513739,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632299,SAMN09769972,simple,9606,Homo sapiens,GSM3320306,,,,,,,no,,,,,GEO,SRA754671,,public,4999D6800A02A03256046C55545B214B,4DC0B121D0973BCCDF11B530F386E9BF
SRR7650807,2018-09-06 00:08:39,2018-08-07 15:29:18,39963599,5420489073,39963599,135,2331,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650807,SRX4513740,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632300,SAMN09769971,simple,9606,Homo sapiens,GSM3320307,,,,,,,no,,,,,GEO,SRA754671,,public,D6DA894448ADCFAED827585A2E75D8A9,2A11330554BAA47208C9AEDE499ADCB1
SRR7650808,2018-09-06 00:08:39,2018-08-07 15:31:41,39370169,5397393710,39370169,137,2266,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650808,SRX4513741,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632302,SAMN09769970,simple,9606,Homo sapiens,GSM3320308,,,,,,,no,,,,,GEO,SRA754671,,public,A8E887945E202B335D68CA355CF86293,5183C921216F32C6DE79CE525CDBB6A5
SRR7650809,2018-09-06 00:08:39,2018-08-07 15:33:18,38509490,5143020530,38509490,133,2194,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650809,SRX4513742,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632305,SAMN09769969,simple,9606,Homo sapiens,GSM3320309,,,,,,,no,,,,,GEO,SRA754671,,public,2D50B5BFE2D4D01B354730CE5B8AE47F,A87C5FF680696858B2CD11B4FF7286A5
SRR7650810,2018-09-06 00:08:39,2018-08-07 15:27:18,23565178,3139034600,23565178,133,1341,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650810,SRX4513743,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632301,SAMN09769968,simple,9606,Homo sapiens,GSM3320310,,,,,,,no,,,,,GEO,SRA754671,,public,D414857EC4D8F2B254EE1B005CAF2576,33BCCC39AB530F009EC978B265808616
SRR7650811,2018-09-06 00:08:40,2018-08-07 15:38:36,47313899,6510712415,47313899,137,2784,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650811,SRX4513744,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632304,SAMN09769967,simple,9606,Homo sapiens,GSM3320311,,,,,,,no,,,,,GEO,SRA754671,,public,3946FC640A7EBA374C7671086F7169DE,746AC2BF300C6EAEE6230719F372E442
SRR7650812,2018-09-06 00:08:40,2018-08-07 15:31:02,32003177,3682701205,32003177,115,1642,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650812,SRX4513745,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632303,SAMN09769966,simple,9606,Homo sapiens,GSM3320312,,,,,,,no,,,,,GEO,SRA754671,,public,BD14032C1728065E0EB7BFE7E6E7149B,CCA49AF89F7AB2D409EFE7DD1879EFE1
SRR7650813,2018-09-06 00:08:40,2018-08-07 15:57:04,73548238,8732557210,73548238,118,3537,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650813,SRX4513746,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632306,SAMN09769938,simple,9606,Homo sapiens,GSM3320313,,,,,,,no,,,,,GEO,SRA754671,,public,B90C590A56A218358DFD2555E1EF5687,7B0754553C703BFB8C771F9D64370D18
SRR7650814,2018-09-06 00:08:40,2018-08-07 15:59:15,42560833,4817593258,42560833,113,2126,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650814,SRX4513747,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632308,SAMN09769943,simple,9606,Homo sapiens,GSM3320314,,,,,,,no,,,,,GEO,SRA754671,,public,0F129BE866699012D6E287FD33D85489,C997A9C9C58C07DF0D61C92FF941C07A
SRR7650815,2018-09-06 00:08:40,2018-08-07 15:40:12,45709276,5289902075,45709276,115,2264,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650815,SRX4513748,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632307,SAMN09769942,simple,9606,Homo sapiens,GSM3320315,,,,,,,no,,,,,GEO,SRA754671,,public,1C4020ADC890835AA01450FF496744C1,3C135A36964F523584C4D3C9BBE6529F
SRR7650816,2018-09-06 00:08:40,2018-08-07 15:41:01,46947360,5344541215,46947360,113,2332,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650816,SRX4513749,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632311,SAMN09769941,simple,9606,Homo sapiens,GSM3320316,,,,,,,no,,,,,GEO,SRA754671,,public,E131CF697620252FAFD7657079D0600B,D398630C53BADC3BE25251B5B3C22A8A
SRR7650817,2018-09-06 00:08:40,2018-08-07 15:48:12,61087629,7474960459,61087629,122,3228,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650817,SRX4513750,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632309,SAMN09769940,simple,9606,Homo sapiens,GSM3320317,,,,,,,no,,,,,GEO,SRA754671,,public,7A58BACE73DA7E60615C6433747EB7D9,47104A02F719860A3B44E257B9D5C5BB
SRR7650818,2018-09-06 00:08:40,2018-08-07 15:33:36,32369788,3697852616,32369788,114,1639,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650818,SRX4513751,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632310,SAMN09769939,simple,9606,Homo sapiens,GSM3320318,,,,,,,no,,,,,GEO,SRA754671,,public,D1FFAF7E406B2DA1533B7B7BC2A68916,459B1CE6557AEA0602F51C2F2DC17AF9
SRR7650819,2018-09-06 00:08:40,2018-08-07 15:47:33,38759509,4538757000,38759509,117,1937,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650819,SRX4513752,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632312,SAMN09769937,simple,9606,Homo sapiens,GSM3320319,,,,,,,no,,,,,GEO,SRA754671,,public,F7A4B286C331C94819FE14B532582FCD,FC59B0A43B517B6AD637844E79395365
SRR7650820,2018-09-06 00:08:40,2018-08-07 15:37:08,25459211,2802112444,25459211,110,1245,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650820,SRX4513753,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632313,SAMN09769936,simple,9606,Homo sapiens,GSM3320320,,,,,,,no,,,,,GEO,SRA754671,,public,804581AE15D875856D4CF36694C5F4E7,2C80159C4E49B6999F67D1B3D8A7C848
