Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR2920586,2016-06-01 15:56:07,2015-11-17 14:30:56,26056983,3960661416,26056983,152,1718,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920586,SRX1427909,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159200,SAMN04262166,simple,9606,Homo sapiens,GSM1937496,,,,,,,no,,,,,GEO,SRA311054,,public,6B4910B4ED238A6FE5E2C3FC5267B84C,4809B121974C2536AF829E48B3F90F64
SRR2920587,2016-06-01 15:56:07,2015-11-17 14:57:31,94692407,14393245864,94692407,152,6250,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920587,SRX1427910,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159199,SAMN04262167,simple,9606,Homo sapiens,GSM1937497,,,,,,,no,,,,,GEO,SRA311054,,public,2E8F700A1F9F5342187647EE2E54A569,DAEC69D93971C3182BD9C6B286C18444
SRR2920588,2016-06-01 15:56:07,2015-11-17 14:31:11,23779813,3614531576,23779813,152,1850,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920588,SRX1427911,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159198,SAMN04262168,simple,9606,Homo sapiens,GSM1937498,,,,,,,no,,,,,GEO,SRA311054,,public,EC11178F9A65DFFC34675319E7E51346,9C12C577C2AFE33B40CAF62544680346
SRR2920589,2016-06-01 15:56:07,2015-11-17 14:53:43,70238782,10676294864,70238782,152,5041,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920589,SRX1427912,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159197,SAMN04262169,simple,9606,Homo sapiens,GSM1937499,,,,,,,no,,,,,GEO,SRA311054,,public,FE9D8BE6E49221BC20055E2E512E6794,9305CB781C36BBA535FC0EE316FC9806
SRR2920590,2016-06-01 15:56:07,2015-11-17 14:32:33,26572004,4038944608,26572004,152,2070,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920590,SRX1427913,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159196,SAMN04262170,simple,9606,Homo sapiens,GSM1937500,,,,,,,no,,,,,GEO,SRA311054,,public,0B1ABFDA7B63BEF5DBE5BBBA140A6550,F54C73707D1F236D07369C22329CC41D
SRR2920591,2016-06-01 15:56:07,2015-11-17 14:40:00,43020267,6539080584,43020267,152,2778,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920591,SRX1427914,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159195,SAMN04262171,simple,9606,Homo sapiens,GSM1937501,,,,,,,no,,,,,GEO,SRA311054,,public,9ED224E8B592ABC7B2CE7970C546074F,C3ECA0F2533188E77313CC9AB7779249
SRR2920592,2016-06-01 15:56:07,2015-11-17 14:35:11,32918957,5003681464,32918957,152,2122,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920592,SRX1427915,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159194,SAMN04262172,simple,9606,Homo sapiens,GSM1937502,,,,,,,no,,,,,GEO,SRA311054,,public,B7358623C3E1BA89FE9D229DE636B6D0,FEA3BEF191E9C1773B37A2E42F57ECB1
SRR2920593,2016-06-01 15:56:07,2015-11-17 14:39:39,43237068,6572034336,43237068,152,2846,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920593,SRX1427916,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159193,SAMN04262173,simple,9606,Homo sapiens,GSM1937503,,,,,,,no,,,,,GEO,SRA311054,,public,6E6E776E6884DAD2C3B0EE0C2EE6DA6F,432F294305BA852F3747413F12BCF258
SRR2920594,2016-06-01 15:56:07,2015-11-17 14:34:14,35164329,5344978008,35164329,152,2307,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920594,SRX1427917,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159192,SAMN04262174,simple,9606,Homo sapiens,GSM1937504,,,,,,,no,,,,,GEO,SRA311054,,public,C1DB048139C8C14F98A185104BED9786,7978E04A73CF393A7DD2BBACBB43C5BA
SRR2920595,2016-06-01 15:56:07,2015-11-17 14:38:21,40625853,6175129656,40625853,152,2686,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920595,SRX1427918,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159191,SAMN04262175,simple,9606,Homo sapiens,GSM1937505,,,,,,,no,,,,,GEO,SRA311054,,public,A525E211D5EFC8A08D6ADFAB0FEDB48C,17E234ED3F674B2056CE77190AF13125
SRR2920476,2016-06-01 15:56:07,2015-11-17 14:53:04,7632703,1160170856,7632703,152,439,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920476,SRX1427799,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159310,SAMN04262116,simple,9606,Homo sapiens,GSM1937386,,,,,,,no,,,,,GEO,SRA311054,,public,693872B7256D3DA268F83BE2A17B6DAE,0317ED6D65B825F2DC069EBA5D5E699D
SRR2920477,2016-06-01 15:56:07,2015-11-17 14:52:18,7604964,1155954528,7604964,152,507,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920477,SRX1427800,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159307,SAMN04262117,simple,9606,Homo sapiens,GSM1937387,,,,,,,no,,,,,GEO,SRA311054,,public,6E4F1162C3C41052734A77E3E9E3075F,EF3A91F1BA134FD4B146EECCFDBC4CBB
SRR2920478,2016-06-01 15:56:07,2015-11-17 14:52:14,7895647,1200138344,7895647,152,526,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920478,SRX1427801,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159308,SAMN04262118,simple,9606,Homo sapiens,GSM1937388,,,,,,,no,,,,,GEO,SRA311054,,public,5C52FD3EFECEDAC0A20E10535F11D7E9,BD062A44F02EAE45B29F9A980B4005E6
SRR2920479,2016-06-01 15:56:07,2015-11-17 14:52:12,7089678,1077631056,7089678,152,472,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920479,SRX1427802,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159306,SAMN04262119,simple,9606,Homo sapiens,GSM1937389,,,,,,,no,,,,,GEO,SRA311054,,public,4FEFC403274B5FA3BBE84D1B8CDC181F,CDD6A96B761E6D5D22CCFFE751F4136C
SRR2920480,2016-06-01 15:56:07,2015-11-17 14:53:55,10215728,1552790656,10215728,152,679,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920480,SRX1427803,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159305,SAMN04262120,simple,9606,Homo sapiens,GSM1937390,,,,,,,no,,,,,GEO,SRA311054,,public,D654FF0859FCA7339FDAF8D957B0AF67,038CE545EB1404C2F28845FEF1C2A599
SRR2920481,2016-06-01 15:56:07,2015-11-17 14:54:26,12161870,1848604240,12161870,152,814,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920481,SRX1427804,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159304,SAMN04262121,simple,9606,Homo sapiens,GSM1937391,,,,,,,no,,,,,GEO,SRA311054,,public,6AC50F36FDE9CCE393650815C346177C,FEB73C80F23A76541DE6AD4B6DA5370E
SRR2920482,2016-06-01 15:56:07,2015-11-17 14:57:53,9834492,1494842784,9834492,152,655,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920482,SRX1427805,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159303,SAMN04262122,simple,9606,Homo sapiens,GSM1937392,,,,,,,no,,,,,GEO,SRA311054,,public,F7A98BB48323E5285B3BA079E47D4C8C,7B4EF49C75A235A896BF882234355C5E
SRR2920483,2016-06-01 15:56:07,2015-11-17 14:54:15,15084431,2292833512,15084431,152,1004,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920483,SRX1427806,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159302,SAMN04262076,simple,9606,Homo sapiens,GSM1937393,,,,,,,no,,,,,GEO,SRA311054,,public,5E1C890785B4EA8EFD188B8FBF306C93,7AD1D5721C205BBACD5BB81BC5D993B1
SRR2920484,2016-06-01 15:56:07,2015-11-17 14:53:56,13622817,2070668184,13622817,152,903,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920484,SRX1427807,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159300,SAMN04262077,simple,9606,Homo sapiens,GSM1937394,,,,,,,no,,,,,GEO,SRA311054,,public,D2D44DF0E36788071B883B92D8A0BFDD,6F106D9565B0E8DAD2B496ADB6EA59C6
SRR2920485,2016-06-01 15:56:07,2015-11-17 14:55:14,17273017,2625498584,17273017,152,1146,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920485,SRX1427808,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159301,SAMN04262078,simple,9606,Homo sapiens,GSM1937395,,,,,,,no,,,,,GEO,SRA311054,,public,E32F664D023DE9AE5BE58A989E3EEE36,0A645830C641AD088B24AE8BF0DCEDBD
SRR2920486,2016-06-01 15:56:07,2015-11-17 14:53:22,13266401,2016492952,13266401,152,883,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920486,SRX1427809,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159299,SAMN04262079,simple,9606,Homo sapiens,GSM1937396,,,,,,,no,,,,,GEO,SRA311054,,public,D4040A1793DB6952808B8AC8773C5533,24DCD25C4F1E4B90240B11E219BFAB14
SRR2920487,2016-06-01 15:56:07,2015-11-17 14:58:02,17273209,2625527768,17273209,152,1151,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920487,SRX1427810,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159309,SAMN04262080,simple,9606,Homo sapiens,GSM1937397,,,,,,,no,,,,,GEO,SRA311054,,public,2AE38C14B9F4CEED8C57B3C826A64F32,2D65BC0D6F270167CC9F06995A56BD7E
SRR2920488,2016-06-01 15:56:07,2015-11-17 14:54:09,16325737,2481512024,16325737,152,1089,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920488,SRX1427811,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159298,SAMN04262081,simple,9606,Homo sapiens,GSM1937398,,,,,,,no,,,,,GEO,SRA311054,,public,A4DA15FCC48B28F11D254B6DBAD3962E,A58ABD9085AF39235D7A98AB4F89E298
SRR2920489,2016-06-01 15:56:07,2015-11-17 14:52:27,13576261,2063591672,13576261,152,834,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920489,SRX1427812,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159297,SAMN04262082,simple,9606,Homo sapiens,GSM1937399,,,,,,,no,,,,,GEO,SRA311054,,public,B8B4F457A3AFE7FBE77D12818BFB8DB5,4F1A55671B4E87A68100FA096F664F81
SRR2920490,2016-06-01 15:56:07,2015-11-17 14:55:32,14289032,2171932864,14289032,152,879,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920490,SRX1427813,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159296,SAMN04262083,simple,9606,Homo sapiens,GSM1937400,,,,,,,no,,,,,GEO,SRA311054,,public,B0D7D0F20517D66A9D0CC1814FA7233A,4BDAB7E5A33EB915AB7E08C27E4949F8
SRR2920491,2016-06-01 15:56:07,2015-11-17 14:58:16,24837530,3775304560,24837530,152,1923,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920491,SRX1427814,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159294,SAMN04262084,simple,9606,Homo sapiens,GSM1937401,,,,,,,no,,,,,GEO,SRA311054,,public,9EF523D63239FE64FAC86F83335DE9D5,E103F79B389715EDF7C50DE425434E9F
SRR2920492,2016-06-01 15:56:07,2015-11-17 15:03:19,25150438,3822866576,25150438,152,1820,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920492,SRX1427815,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159293,SAMN04262085,simple,9606,Homo sapiens,GSM1937402,,,,,,,no,,,,,GEO,SRA311054,,public,EB45DE8C65D58700DE6975A042151BE3,12069C2F52DE230383C034A4E5A12FFB
SRR2920493,2016-06-01 15:56:07,2015-11-17 15:00:35,33583059,5104624968,33583059,152,2439,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920493,SRX1427816,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159295,SAMN04262086,simple,9606,Homo sapiens,GSM1937403,,,,,,,no,,,,,GEO,SRA311054,,public,095902C1B78F0BCCE3F2E1335B094FD2,ACBA62D86C1AC5EAD156733338000921
SRR2920494,2016-06-01 15:56:07,2015-11-17 14:53:39,15367198,2335814096,15367198,152,1109,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920494,SRX1427817,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159292,SAMN04262087,simple,9606,Homo sapiens,GSM1937404,,,,,,,no,,,,,GEO,SRA311054,,public,D22CB4838B8C723645E6D874B29BD66A,FBF68A8C4DB5110A919CB48EA9840C78
SRR2920495,2016-06-01 15:56:07,2015-11-17 14:57:59,25367835,3855910920,25367835,152,1838,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920495,SRX1427818,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159291,SAMN04262088,simple,9606,Homo sapiens,GSM1937405,,,,,,,no,,,,,GEO,SRA311054,,public,59C1551D49E85A1809A9428E5DB1320B,D72C18258057D3ABCD433621ED34CCC6
SRR2920496,2016-06-01 15:56:07,2015-11-17 15:11:56,63898612,9712589024,63898612,152,4881,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920496,SRX1427819,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159290,SAMN04262089,simple,9606,Homo sapiens,GSM1937406,,,,,,,no,,,,,GEO,SRA311054,,public,8DE0096C318DF9FFE7EFB33F8277E765,5E2EE4864F8A99C31C7F5638EC739333
SRR2920497,2016-06-01 15:56:07,2015-11-17 15:11:21,61562673,9357526296,61562673,152,4487,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920497,SRX1427820,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159289,SAMN04262090,simple,9606,Homo sapiens,GSM1937407,,,,,,,no,,,,,GEO,SRA311054,,public,FF43B04FCBFDDC0C009520B888944DA3,B0440018B9B702DBF7C8820D1F4DCB19
SRR2920498,2016-06-01 15:56:07,2015-11-17 14:55:52,22529966,3424554832,22529966,152,1829,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920498,SRX1427821,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159288,SAMN04262091,simple,9606,Homo sapiens,GSM1937408,,,,,,,no,,,,,GEO,SRA311054,,public,FB1F3C4FE251F8496BBFF03E9E375520,0F5D1FEC1228B5911B705BD67CCFE10E
SRR2920499,2016-06-01 15:56:07,2015-11-17 14:59:43,28102534,4271585168,28102534,152,2288,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920499,SRX1427822,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159287,SAMN04262092,simple,9606,Homo sapiens,GSM1937409,,,,,,,no,,,,,GEO,SRA311054,,public,DCDE58C9344FFB43B0452800174DB7EB,A6C5470A8AB5909FC16CF5B532DBAACF
SRR2920500,2016-06-01 15:56:07,2015-11-17 15:02:24,22113088,3361189376,22113088,152,1807,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920500,SRX1427823,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159286,SAMN04262093,simple,9606,Homo sapiens,GSM1937410,,,,,,,no,,,,,GEO,SRA311054,,public,36744965C6D4C63C1FFA35C4204C4053,9280204754EE7DC5001EA742231B17C8
SRR2920501,2016-06-01 15:56:07,2015-11-17 15:02:00,26536305,4033518360,26536305,152,2176,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920501,SRX1427824,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159285,SAMN04262094,simple,9606,Homo sapiens,GSM1937411,,,,,,,no,,,,,GEO,SRA311054,,public,30C4726A41E56FEC990F6E89DBA0268A,F9005D8DDEA547D98D3BEB02BA652F7B
SRR2920502,2016-06-01 15:56:07,2015-11-17 15:11:13,53301506,8101828912,53301506,152,4347,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920502,SRX1427825,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159284,SAMN04262095,simple,9606,Homo sapiens,GSM1937412,,,,,,,no,,,,,GEO,SRA311054,,public,CE607B23EA1D59C761BB293084BE926A,BBAF9F775E92898F0745459AD13935F0
SRR2920503,2016-06-01 15:56:07,2015-11-17 14:58:28,27956377,4249369304,27956377,152,2274,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920503,SRX1427826,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159283,SAMN04262096,simple,9606,Homo sapiens,GSM1937413,,,,,,,no,,,,,GEO,SRA311054,,public,41212BF1AFBE5C24168111D5EB9B3DAF,FEC2B0A4C63592404B45DAEF08022A75
SRR2920504,2016-06-01 15:56:07,2015-11-17 14:59:28,33185500,5044196000,33185500,152,2699,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920504,SRX1427827,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159282,SAMN04262097,simple,9606,Homo sapiens,GSM1937414,,,,,,,no,,,,,GEO,SRA311054,,public,51E4823449FE56094403B0CE09794962,5A110F5D3A17D0E5973421DD92F86B8E
SRR2920505,2016-06-01 15:56:07,2015-11-17 14:55:45,19179435,2915274120,19179435,152,1563,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920505,SRX1427828,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159280,SAMN04262098,simple,9606,Homo sapiens,GSM1937415,,,,,,,no,,,,,GEO,SRA311054,,public,A1919F09F892DBF5DE9AE9563003588D,3409F3CF874A169F352F10D8B0EC5F35
SRR2920506,2016-06-01 15:56:07,2015-11-17 14:54:36,19021030,2891196560,19021030,152,1561,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920506,SRX1427829,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159281,SAMN04262099,simple,9606,Homo sapiens,GSM1937416,,,,,,,no,,,,,GEO,SRA311054,,public,49941E6CD547085508A5B5A6A90C58FC,68242D59DB4D92F564E6B050706F63BD
SRR2920507,2016-06-01 15:56:07,2015-11-17 14:59:21,32554743,4948320936,32554743,152,2654,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920507,SRX1427830,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159279,SAMN04262100,simple,9606,Homo sapiens,GSM1937417,,,,,,,no,,,,,GEO,SRA311054,,public,848FB83A818E9283021CF7EEEF963D5B,C744109B44135EA02596D40A20C775E4
SRR2920508,2016-06-01 15:56:07,2015-11-17 14:56:41,24383309,3706262968,24383309,152,1987,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920508,SRX1427831,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159278,SAMN04262101,simple,9606,Homo sapiens,GSM1937418,,,,,,,no,,,,,GEO,SRA311054,,public,BB5759ED17AADF793899705F80593869,2C5FD3C6F79638C94258393265052609
SRR2920509,2016-06-01 15:56:07,2015-11-17 15:06:50,43285712,6579428224,43285712,152,3534,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920509,SRX1427832,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159277,SAMN04262102,simple,9606,Homo sapiens,GSM1937419,,,,,,,no,,,,,GEO,SRA311054,,public,20E88703D8DAF1F08207A233D9257269,5B4A7CAC5861DE8DA579F0005631D989
SRR2920510,2016-06-01 15:56:07,2015-11-17 14:56:03,20498599,3115787048,20498599,152,1702,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920510,SRX1427833,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159276,SAMN04262103,simple,9606,Homo sapiens,GSM1937420,,,,,,,no,,,,,GEO,SRA311054,,public,851C1616F80A1374551EB6CE4AB27CED,AA30B91B1AA637E22D0DEFAF06D48549
SRR2920511,2016-06-01 15:56:07,2015-11-17 15:10:14,62549367,9507503784,62549367,152,4554,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920511,SRX1427834,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159275,SAMN04262104,simple,9606,Homo sapiens,GSM1937421,,,,,,,no,,,,,GEO,SRA311054,,public,EAF9CFCF5AEF0721E687A4554D2E40A4,BDA9B223F092CB2F8B11C8BB729340C7
SRR2920512,2016-06-01 15:56:07,2015-11-17 15:03:28,42398834,6444622768,42398834,152,3221,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920512,SRX1427835,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159274,SAMN04262105,simple,9606,Homo sapiens,GSM1937422,,,,,,,no,,,,,GEO,SRA311054,,public,7676A183D9736AE18FC1E5B0343F7ABB,DFEB4023145A6099988ADAC9DD8FF6F5
SRR2920513,2016-06-01 15:56:07,2015-11-17 15:27:49,63237048,9612031296,63237048,152,4154,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920513,SRX1427836,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159273,SAMN04262046,simple,9606,Homo sapiens,GSM1937423,,,,,,,no,,,,,GEO,SRA311054,,public,34A6AC0033C5EB76985642EDB0D60E7A,798390C5B144DCB2A42EA8322194072C
SRR2920514,2016-06-01 15:56:07,2015-11-17 15:01:52,29798855,4529425960,29798855,152,1947,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920514,SRX1427837,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159272,SAMN04262047,simple,9606,Homo sapiens,GSM1937424,,,,,,,no,,,,,GEO,SRA311054,,public,1D65F0A78FD1A9F8F5BB0498F0A4DFDA,BC46B3EA9C3E53E86EDEE9F6CCE27F41
SRR2920515,2016-06-01 15:56:07,2015-11-17 15:08:44,52130979,7923908808,52130979,152,3426,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920515,SRX1427838,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159271,SAMN04262048,simple,9606,Homo sapiens,GSM1937425,,,,,,,no,,,,,GEO,SRA311054,,public,66D4C4F44741ACBA42DFF3543794CD7A,9AE5076D568CDFE971323E9873553995
SRR2920516,2016-06-01 15:56:07,2015-11-17 15:27:50,57769214,8780920528,57769214,152,3789,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002852/SRR2920516,SRX1427839,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066100,PRJNA301969,,301969,SRS1159269,SAMN04262049,simple,9606,Homo sapiens,GSM1937426,,,,,,,no,,,,,GEO,SRA311054,,public,51A38D0B7EF4BD0D61FC1A7015C45FE8,FD85FB02CF361D46299156C0F9C2D54D
